date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:57:57	13993/13993	---M--	200	added ('OK')	image/jpeg	etag:%2236a9-5c292b3894819%22	https://themesbrand.com/skote/layouts/assets/images/users/avatar-4.jpg	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/assets/images/users/avatar-4.jpg	(from https://themesbrand.com/skote/layouts/index.html)
11:57:57	15503/15503	---M--	200	added ('OK')	image/jpeg	etag:%223c8f-5c292b3894819%22	https://themesbrand.com/skote/layouts/assets/images/users/avatar-1.jpg	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/assets/images/users/avatar-1.jpg	(from https://themesbrand.com/skote/layouts/index.html)
11:57:57	120480/120480	---M-Z	200	added ('OK')	text/html	etag:%221d6a0-5cec289194cef-gzip%22	https://themesbrand.com/skote/layouts/dashboard-saas.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/dashboard-saas.html	(from https://themesbrand.com/skote/layouts/index.html)
11:57:58	139530/139530	---M-Z	200	added ('OK')	text/html	etag:%222210a-5ced9649782d7-gzip%22	https://themesbrand.com/skote/layouts/dashboard-crypto.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/dashboard-crypto.html	(from https://themesbrand.com/skote/layouts/index.html)
11:57:58	135036/135036	---M-Z	200	added ('OK')	text/html	etag:%2220f7c-5cec289194cef-gzip%22	https://themesbrand.com/skote/layouts/dashboard-blog.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/dashboard-blog.html	(from https://themesbrand.com/skote/layouts/index.html)
11:57:58	108176/108176	---M-Z	200	added ('OK')	text/html	etag:%221a690-5cec28919aab1-gzip%22	https://themesbrand.com/skote/layouts/layouts-light-sidebar.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-light-sidebar.html	(from https://themesbrand.com/skote/layouts/index.html)
11:57:59	108209/108209	---M-Z	200	added ('OK')	text/html	etag:%221a6b1-5cec289198b70-gzip%22	https://themesbrand.com/skote/layouts/layouts-compact-sidebar.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-compact-sidebar.html	(from https://themesbrand.com/skote/layouts/index.html)
11:57:59	108226/108226	---M-Z	200	added ('OK')	text/html	etag:%221a6c2-5cec28919aab1-gzip%22	https://themesbrand.com/skote/layouts/layouts-icon-sidebar.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-icon-sidebar.html	(from https://themesbrand.com/skote/layouts/index.html)
11:57:59	108280/108280	---M-Z	200	added ('OK')	text/html	etag:%221a6f8-5cec289198b70-gzip%22	https://themesbrand.com/skote/layouts/layouts-boxed.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-boxed.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:00	108671/108671	---M-Z	200	added ('OK')	text/html	etag:%221a87f-5cec28919aab1-gzip%22	https://themesbrand.com/skote/layouts/layouts-preloader.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-preloader.html	(from https://themesbrand.com/skote/layouts/index.html)
